SDFB Person ID,ODNB ID,Display Name,Prefix,First Name,Last Name,Suffix,Title,All Search Names,Gender,Historical Significance,Birth Year Type,Extant Birth Year,Alternate Birth Year,Death Year Type,Extant Death Year,Alternate Death Year,Group List
10004591,10195,John Frost,"",John,Frost,"","","John Frost, John, John Frost",male,clergyman,IN,1625,1626,IN,1656,1656,[]
10001051,2354,Thomas Bickley,"",Thomas,Bickley,"","","Thomas Bickley, Thomas, Thomas Bickley",male,bishop of Chichester,IN,1518,1518,IN,1596,1596,[]
10004217,9350,Sir John Ferne,Sir,John,Ferne,"","","John Ferne, Sir John, Sir John Ferne, Sir Ferne, John, John Ferne",male,administrator and writer on heraldry,IN,1560,1560,IN,1609,1609,[]
10013179,30103,Sir Henry Wyatt,Sir,Henry,Wyatt,"","","Henry Wyatt, Sir Henry, Sir Henry Wyatt, Sir Wyatt, Henry, Henry Wyatt",male,politician and courtier,IN,1460,1460,IN,1536,1536,[]
10001796,4032,Henry Burkhead,"",Henry,Burkhead,"","","Henry Burkhead, Henry, Henry Burkhead",male,playwright,IN,1645,1645,IN,1646,1646,[]
10004813,10603,James Gibbs,"",James,Gibbs,"","","James Gibbs, James, James Gibbs",male,physician and poet,IN,1673,1673,IN,1724,1724,[]
10001957,39669,Giles Calvert,"",Giles,Calvert,"","","Giles Calvert, Giles, Giles Calvert",male,bookseller,IN,1612,1612,IN,1663,1663,[]
10011814,27042,John Taylor,"",John,Taylor,"","","John Taylor, John, John Taylor",male,Catholic priest and diplomat,AF,1424,NA,IN,1534,1534,[]
10012213,28001,Sir Henry Unton,Sir,Henry,Unton,"","","Sir Henry Unton, Sir Henry Umpton, Sir Henry, Sir Henry Unton, Sir Unton, Henry, Henry Unton",male,diplomat and soldier,IN,1558,1558,IN,1596,1596,[]
10006236,70806,Agnes Howard,"",Agnes,Howard,"","","Agnes Howard, Agnes Tilney, Agnes, Agnes Howard",female,noblewoman,BF/IN,1477,1477,IN,1545,1545,[]
10001563,3441,John Brinsley,"",John,Brinsley,"","","John Brinsley, John, John Brinsley",male,clergyman and ejected minister,IN,1600,1600,IN,1665,1665,[]
10005357,11878,Joseph Haines,"",Joseph,Haines,"","","Joseph Haines, Joseph, Joseph Haines",male,actor and writer,AF,1591,NA,IN,1701,1701,[]
10005358,37501,Richard Haines,"",Richard,Haines,"","","Richard Haines, Richard, Richard Haines",male,farmer and pamphleteer,IN,1633,1633,IN,1685,1685,[]
10006737,15151,George Joyce,"",George,Joyce,"","","George Joyce, George, George Joyce",male,parliamentarian army officer,IN,1618,1618,BF,1728,NA,[]
10002109,4718,Sir Robert Carnegie of Kinnaird,Sir,Robert,Carnegie,of Kinnaird,"","Robert Carnegie of Kinnaird, Sir Robert, Sir Robert Carnegie, Sir Robert Carnegie of Kinnaird, Sir Robert of Kinnaird, Sir Carnegie, Sir Carnegie of Kinnaird, Robert, Robert Carnegie, Robert Carnegie of Kinnaird, Robert of Kinnaird",male,diplomat and judge,AF,1456,NA,IN,1566,1566,[]
10000856,47987,Sir Thomas Beaumont,Sir,Thomas,Beaumont,"","","Thomas Beaumont, Sir Thomas, Sir Thomas Beaumont, Sir Beaumont, Thomas, Thomas Beaumont",male,"",IN,1555,1555,IN,1614,1614,[]
10004573,10154,Robert Freind,"",Robert,Freind,"","","Robert Freind, Robert, Robert Freind",male,headmaster,IN,1666,1667,IN,1751,1751,[]
10007981,18083,Shackerley Marmion,"",Shackerley,Marmion,"","","Shackerley Marmion, Shakerley Marmion, Shackerley, Shackerley Marmion",male,playwright and poet,IN,1603,1603,IN,1639,1639,[]
10005908,13190,Thomas Heywood,"",Thomas,Heywood,"","","Thomas Heywood, Thomas, Thomas Heywood",male,playwright and poet,IN,1573,1573,IN,1641,1641,[]
10004402,9742,Thomas Fletcher,"",Thomas,Fletcher,"","","Thomas Fletcher, Thomas, Thomas Fletcher",male,poet,IN,1666,1666,IN,1713,1713,[]
10012326,68309,Richard Verney Baron Willoughby de Broke,"",Richard,Verney,"",Baron Willoughby de Broke,"Richard Verney, Richard, Richard Verney, Richard Verney Baron Willoughby de Broke",male,poet and political writer,IN,1693,1693,IN,1752,1752,[]
10050162,29957,Anne Wroth Lady,"",Anne,Wroth,"",Lady,"Anne, Anne Wroth, Anne Wroth Lady",female,"Hannah Woolley's ""The Cook's Guide"" dedicated to her. ",IN,1632,"",IN,1677,"",[]
10003120,70076,Anthony Culverwell,"",Anthony,Culverwell,"","","Anthony Culverwell, Anthony, Anthony Culverwell",male,"",IN,1559,1559,IN,1612,1612,[]
10012303,28198,John Verbruggen,"",John,Verbruggen,"","","John Verbruggen, John, John Verbruggen",male,"",CA,1670,1670,IN,1708,1708,[]
10005936,13243,Griffith Higgs,"",Griffith,Higgs,"","","Griffith Higgs, Griffin Higgs, Griffith, Griffith Higgs",male,dean of Lichfield and book collector,IN,1589,1589,IN,1659,1659,[]
10001950,75618,Benedict Leonard Calvert,"",Benedict Leonard,Calvert,"","","Benedict Leonard Calvert, Benedict Leonard, Benedict Leonard Calvert",male,colonial proprietor,IN,1679,1679,IN,1715,1715,[]
10005612,68568,John Hart,"",John,Hart,"","","John Hart, John, John Hart",male,army officer and colonial governor,IN,1690,1690,IN,1740,1740,[]
10003399,7449,Gideon Delaune,"",Gideon,Delaune,"","","Gideon Delaune, Gideon, Gideon Delaune",male,apothecary,IN,1564,1565,IN,1659,1659,[]
10050163,,Francis Challiner ,"",Francis,Challiner ,"","","Francis, Francis Challiner ",male,"Married to Hannah Wolley [Challiner], ""author of books on cookery, household affairs, and medicine"" (ODB entry for Hannah Wolley) ",CA,1624,"",BF,1669,"",[]
10013166,30076,Thomas Wriothesley,"",Thomas,Wriothesley,"","","Thomas Wriothesley, Thomas, Thomas Wriothesley",male,administrator,IN,1505,1505,IN,1550,1550,[]
10013261,30281,Thomas Young,"",Thomas,Young,"","","Thomas Young, Thomas, Thomas Young",male,Church of England clergyman and college head,IN,1587,1587,IN,1655,1655,"[""Smectymnuus""]"
10011629,26629,Sir Thomas Stradling,Sir,Thomas,Stradling,"","","Thomas Stradling, Sir Thomas, Sir Thomas Stradling, Sir Stradling, Thomas, Thomas Stradling",male,landowner,IN,1498,1498,IN,1571,1571,[]
10012279,28160,Edward Vaux,"",Edward,Vaux,"","","Edward Vaux, Edward, Edward Vaux",male,"",IN,1588,1588,IN,1661,1661,[]
10009350,21397,John Parr,"",John,Parr,"","","John Parr, John, John Parr",male,nonconformist minister,AF,1606,NA,IN,1716,1716,[]
10001951,68482,Benedict Leonard Calvert,"",Benedict Leonard,Calvert,"","","Benedict Leonard Calvert, Benedict Leonard, Benedict Leonard Calvert",male,colonial governor,IN,1700,1700,IN,1732,1732,[]
10005695,12684,William Hawkins,"",William,Hawkins,"","","William Hawkins, William, William Hawkins",male,merchant and sea captain,IN,1519,1519,IN,1589,1589,[]
10000961,62539,John Bennet,"",John,Bennet,"","","John Bennet, John, John Bennet",male,Church of England clergyman,IN,1670,1670,IN,1750,1750,[]
10002328,5139,John Chardon,"",John,Chardon,"","","John Chardon, John, John Chardon",male,Church of Ireland bishop of Down and Connor,IN,1548,1548,IN,1601,1601,[]
10012256,47408,Cuthbert Vaughan,"",Cuthbert,Vaughan,"","","Cuthbert Vaughan, Cuthbert, Cuthbert Vaughan",male,soldier,IN,1519,1519,IN,1563,1563,[]
10000363,812,William Assheton,"",William,Assheton,"","","William Assheton, William, William Assheton",male,Church of England clergyman,IN,1642,1642,IN,1711,1711,[]
10004944,10941,Sir Thomas Gooch,Sir,Thomas,Gooch,"","","Thomas Gooch, Sir Thomas, Sir Thomas Gooch, Sir Gooch, Thomas, Thomas Gooch",male,college head and bishop of Ely,IN,1675,1675,IN,1754,1754,[]
10001378,0,Sir Ralph Bowes of Streatlam,Sir,Ralph,Bowes,of Streatlam,"","Ralph Bowes, Sir Ralph, Sir Ralph Bowes, Sir Ralph Bowes of Streatlam, Sir Ralph of Streatlam, Sir Bowes, Sir Bowes of Streatlam, Ralph, Ralph Bowes, Ralph Bowes of Streatlam, Ralph of Streatlam",male,NA,AF,1402,NA,IN,1512,NA,[]
10005895,13169,John Heydon,"",John,Heydon,"","","John Heydon, John, John Heydon",male,"writer on astrology and alchemy, and occultist",IN,1629,1629,AF/IN,1670,1670,[]
10001564,3444,Nicholas Briot,"",Nicholas,Briot,"","","Nicholas Briot, Nicholas, Nicholas Briot",male,coin- and seal-engraver and medallist,IN,1579,1579,IN,1646,1646,[]
10013073,29957,Hannah Wolley,"",Hannah,Wolley,"","","Hannah Wolley, Hannah Challiner, Hannah, Hannah Wolley",female,"author of works on cookery, medicine, and household affairs",CA,1622,1622,AF/IN,1674,1674,[]
10011599,26566,Benjamin Stone,"",Benjamin,Stone,"","","Benjamin Stone, Benjamin, Benjamin Stone",male,sword maker,IN,1605,1605,IN,1643,1643,[]
10003312,7235,Francis Davies,"",Francis,Davies,"","","Francis Davies, Francis, Francis Davies",male,bishop of Llandaff,IN,1605,1605,IN,1675,1675,[]
10001717,3829,Andrew Buchanan,"",Andrew,Buchanan,"","","Andrew Buchanan, Andrew, Andrew Buchanan",male,merchant and lord provost of Glasgow,IN,1690,1690,IN,1759,1759,[]
10005123,11300,Sir Bevil Granville,Sir,Bevil,Granville,"","","Sir Bevil Granville, Sir Bevil Grenville, Sir Bevil, Sir Bevil Granville, Sir Granville, Bevil, Bevil Granville",male,army officer and colonial governor,IN,1665,1665,IN,1706,1706,[]
10002786,6194,Sir Thomas Cookes,Sir,Thomas,Cookes,"","","Thomas Cookes, Sir Thomas, Sir Thomas Cookes, Sir Cookes, Thomas, Thomas Cookes",male,benefactor,IN,1648,1648,IN,1701,1701,[]
10002208,4909,William Caulfeild,"",William,Caulfeild,"","","William Caulfeild, William, William Caulfeild",male,army officer and politician,AF,1653,1653,IN,1726,1726,[]
10000226,566,Samuel Annesley,"",Samuel,Annesley,"","","Samuel Annesley, Samuel, Samuel Annesley",male,clergyman and ejected minister,IN,1620,1620,IN,1696,1696,[]
10007460,16723,Francis Line,"",Francis,Line,"","","Francis Line, Francis Hall, Francis, Francis Line",male,Roman Catholic priest and natural philosopher,IN,1595,1595,IN,1675,1675,[]
10007607,17041,John Love,"",John,Love,"","","John Love, John, John Love",male,literary scholar,IN,1695,1695,IN,1750,1750,[]
10009186,0,Richard Overton,"",Richard,Overton,"","","Richard Overton, Richard, Richard Overton",male,Leveller and pamphleteer,BF,1625,NA,AF,1663,NA,"[""Levellers""]"
10009517,77033,William Penderel,"",William,Penderel,"","","William Penderel, William, William Penderel",male,"",IN,1609,1609,IN,1700,1700,[]
10007958,18030,John March,"",John,March,"","","John March, John, John March",male,barrister and legal writer,IN,1611,1612,IN,1657,1657,[]
10001804,4059,Alexander Burnet,"",Alexander,Burnet,"","","Alexander Burnet, Alexander, Alexander Burnet",male,archbishop of St Andrews,IN,1615,1615,IN,1684,1684,[]
10000366,72907,John Aster,"",John,Aster,"","","John Aster, John, John Aster",male,Church of England clergyman and religious reformer,IN,1509,1510,IN,1574,1574,[]
10003787,8299,John Dunton,"",John,Dunton,"","","John Dunton, John, John Dunton",male,bookseller,IN,1659,1659,IN,1732,1732,[]
10005130,11312,Richard Graves,"",Richard,Graves,"","","Richard Graves, Richard, Richard Graves",male,antiquary,IN,1677,1677,IN,1729,1729,[]
10005374,11922,William Halfpenny,"",William,Halfpenny,"","","William Halfpenny, William, William Halfpenny",male,architect and writer on architecture,AF,1645,NA,IN,1755,1755,[]
10009176,64029,Thomas Oughton,"",Thomas,Oughton,"","","Thomas Oughton, Thomas, Thomas Oughton",male,ecclesiastical lawyer and legal writer,IN,1660,1660,BF,1770,NA,[]
10002792,69579,Christopher Cooper,"",Christopher,Cooper,"","","Christopher Cooper, Christopher, Christopher Cooper",male,schoolmaster and Church of England clergyman,CA,1655,1655,IN,1698,1698,[]
10009436,21614,Charles Paulet,"",Charles,Paulet,"","","Charles Paulet, Charles Powlett, Charles, Charles Paulet",male,politician,IN,1661,1661,IN,1722,1722,[]
10001258,2821,Denis Bond,"",Denis,Bond,"","","Denis Bond, Denis, Denis Bond",male,merchant and politician,IN,1588,1588,IN,1658,1658,[]
10000532,0,Daniel Baker,"",Daniel,Baker,"","","Daniel Baker, Daniel, Daniel Baker",male,NA,BF,1645,NA,AF,1678,NA,[]
10005435,66569,Gawen Hamilton,"",Gawen,Hamilton,"","","Gawen Hamilton, Gawen, Gawen Hamilton",male,painter,CA,1697,1697,IN,1737,1737,[]
10010502,24204,Owen Rowe,"",Owen,Rowe,"","","Owen Rowe, Owen, Owen Rowe",male,merchant and regicide,IN,1592,1593,IN,1661,1661,[]
10003844,8396,Giles Earle,"",Giles,Earle,"","","Giles Earle, Giles, Giles Earle",male,politician and wit,IN,1678,1678,IN,1758,1758,[]
10004095,9081,Ferdinando Fairfax,"",Ferdinando,Fairfax,"","","Ferdinando Fairfax, Ferdinando, Ferdinando Fairfax",male,parliamentarian army officer,IN,1584,1584,IN,1648,1648,[]
10004599,10219,John Fryer,"",John,Fryer,"","","John Fryer, John, John Fryer",male,traveller and writer,AF,1623,NA,IN,1733,1733,[]
10005360,11881,Edward Hake,"",Edward,Hake,"","","Edward Hake, Edward, Edward Hake",male,lawyer and satirist,IN,1564,1564,IN,1604,1604,"[""Puritans""]"
10012148,52616,Jacob Turner,"",Jacob,Turner,"","","Jacob Turner, Jacob, Jacob Turner",male,merchant,IN,1643,1643,IN,1709,1709,[]
10010271,23552,Gabriel Richardson,"",Gabriel,Richardson,"","","Gabriel Richardson, Gabriel, Gabriel Richardson",male,author,AF,1532,NA,IN,1642,1642,[]
10011805,26992,John Tatham,"",John,Tatham,"","","John Tatham, John, John Tatham",male,playwright,IN,1632,1632,IN,1664,1664,[]
10005124,11488,Denis Granville,"",Denis,Granville,"","","Denis Granville, Denis Grenville, Denis, Denis Granville",male,dean of Durham and nonjuring Church of England clergyman,IN,1637,1637,IN,1703,1703,[]
10001251,2805,Sir Richard Bolton,Sir,Richard,Bolton,"","","Richard Bolton, Sir Richard, Sir Richard Bolton, Sir Bolton, Richard, Richard Bolton",male,lawyer and politician,AF,1538,NA,IN,1648,1648,[]
10000533,1110,David Baker,"",David,Baker,"","","David Baker, Augustine Baker, David, David Baker",male,Benedictine monk and mystical writer,IN,1575,1575,IN,1641,1641,[]
10002519,5581,Thomas Clayton,"",Thomas,Clayton,"","","Thomas Clayton, Thomas, Thomas Clayton",male,composer,IN,1673,1673,IN,1725,1725,[]
10002126,68485,Charles Carroll,"",Charles,Carroll,"","","Charles Carroll, Charles, Charles Carroll",male,planter and lawyer in America,IN,1661,1661,IN,1720,1720,[]
10000814,1774,Alexander Bayne of Rires,"",Alexander,Bayne,of Rires,"","Alexander Bayne of Rires, Alexander, Alexander Bayne, Alexander Bayne of Rires, Alexander of Rires",male,advocate and jurist,IN,1684,1684,IN,1737,1737,[]
10003057,69588,Henry Cromwell,"",Henry,Cromwell,"","","Henry Cromwell, Henry, Henry Cromwell",male,translator and poet,IN,1659,1659,IN,1728,1728,[]
10005437,12069,George Hamilton,"",George,Hamilton,"","","George Hamilton, George, George Hamilton",male,army officer,IN,1666,1666,IN,1737,1737,[]
10000090,838,James Aitken,"",James,Aitken,"","","James Aitken, James Atkine, James, James Aitken",male,bishop of Galloway,IN,1612,1613,IN,1687,1687,[]
10008135,18436,John Maynard,"",John,Maynard,"","","John Maynard, John, John Maynard",male,lutenist and composer,IN,1577,1577,BF/IN,1633,1633,[]
10054806,,Jane More,"",Jane,More,"","","Jane, Jane More, Jane Colt",female,First wife of Sir Thomas More; mother of Margaret More Roper,BF/IN,1488,"",IN,1511,"",[]
10005800,65797,Robert Henley,"",Robert,Henley,"","","Robert Henley, Robert, Robert Henley",male,legal official,IN,1591,1591,IN,1656,1656,[]
10012440,58380,John Walker,"",John,Walker,"","","John Walker, John, John Walker",male,cartographer,IN,1550,1550,IN,1626,1626,[]
10010243,76929,Gruffudd Rice,"",Gruffudd,Rice,"","","Gruffudd Rice, Gruffudd, Gruffudd Rice",male,"",IN,1526,1526,IN,1592,1592,[]
10012157,27868,Thomas Turner,"",Thomas,Turner,"","","Thomas Turner, Thomas, Thomas Turner",male,dean of Canterbury,IN,1592,1592,IN,1672,1672,[]
10011435,0,Sir Robert Stafford,Sir,Robert,Stafford,"","","Robert Stafford, Sir Robert, Sir Robert Stafford, Sir Stafford, Robert, Robert Stafford",male,NA,BF,1557,NA,AF,1557,NA,[]
10005362,11891,William Hakewill,"",William,Hakewill,"","","William Hakewill, William, William Hakewill",male,lawyer and politician,IN,1574,1574,IN,1655,1655,[]
10010870,77120,Sir William Selby junior,Sir,William,Selby junior,"","","William Selby junior, Sir William, Sir William Selby junior, Sir Selby junior, William, William Selby junior",male,"",IN,1556,1556,IN,1638,1638,[]
10000962,2108,Joseph Bennet,"",Joseph,Bennet,"","","Joseph Bennet, Joseph, Joseph Bennet",male,nonconformist minister,IN,1627,1627,IN,1707,1707,[]
10002398,5287,Sir Francis Child the younger,Sir,Francis,Child,the younger,"","Francis Child the younger, Sir Francis, Sir Francis Child, Sir Francis Child the younger, Sir Francis the younger, Sir Child, Sir Child the younger, Francis, Francis Child, Francis Child the younger, Francis the younger",male,banker,IN,1684,1684,IN,1740,1740,[]
10003584,0,Isaac Dorislaus,"",Isaac,Dorislaus,"","","Isaac Dorislaus, Isaac, Isaac Dorislaus",male,scholar and diplomat,IN,1595,NA,IN,1649,NA,"[""Civil Lawyers"", ""Parliamentarians"", ""English Diplomats""]"
10000185,464,Alexander Anderson,"",Alexander,Anderson,"","","Alexander Anderson, Alexander, Alexander Anderson",male,mathematician,IN,1581,1582,AF,1621,1621,[]
10010505,24215,Henry Rowlands,"",Henry,Rowlands,"","","Henry Rowlands, Henry, Henry Rowlands",male,bishop of Bangor,IN,1551,1551,IN,1616,1616,[]
10013269,30305,Federico Zuccaro,"",Federico,Zuccaro,"","","Federico Zuccaro, Federico, Federico Zuccaro",male,painter,IN,1539,1540,IN,1609,1609,[]
10002767,68519,Ebenezer Cook,"",Ebenezer,Cook,"","","Ebenezer Cook, Ebenezer, Ebenezer Cook",male,poet,CA,1667,1667,AF/IN,1732,1732,[]
10005642,40549,Elizabeth Hastings,"",Elizabeth,Hastings,"","","Elizabeth Hastings, Elizabeth Stanley, Elizabeth, Elizabeth Hastings",female,noblewoman,IN,1587,1587,IN,1633,1633,[]
10005801,69905,James Henrisoun,"",James,Henrisoun,"","","James Henrisoun, James, James Henrisoun",male,merchant and propagandist,AF,1460,NA,BF,1570,1570,[]
10002787,20853,Jacob Cool,"",Jacob,Cool,"","","Jacob Cool, Jacob, Jacob Cool",male,scholar and writer,IN,1563,1563,IN,1628,1628,[]
10010343,23825,John Robins,"",John,Robins,"","","John Robins, John, John Robins",male,astrologer,IN,1500,1500,IN,1558,1558,[]
10002582,5733,Charles Cobbe,"",Charles,Cobbe,"","","Charles Cobbe, Charles, Charles Cobbe",male,Church of Ireland archbishop of Dublin,IN,1687,1687,IN,1765,1765,[]
10002492,65643,Samuel Clarke,"",Samuel,Clarke,"","","Samuel Clarke, Samuel, Samuel Clarke",male,Church of England clergyman,IN,1582,1582,IN,1641,1641,[]
10009895,65669,Sir Adrian Poynings,Sir,Adrian,Poynings,"","","Adrian Poynings, Sir Adrian, Sir Adrian Poynings, Sir Poynings, Adrian, Adrian Poynings",male,soldier,CA,1512,1512,IN,1571,1571,[]
10008973,20498,Michel O Cleirigh,"",Michel,O Cleirigh,"","","Michel O Cleirigh, Michel, Michel O Cleirigh",male,scribe and chronicler,AF/IN,1590,1590,CA,1643,1643,[]
10012993,29734,Anthony Wingfield,"",Anthony,Wingfield,"","","Anthony Wingfield, Anthony, Anthony Wingfield",male,scholar and tutor,CA,1552,1552,AF/IN,1611,1611,[]
10009912,22713,Thomas Prence,"",Thomas,Prence,"","","Thomas Prence, Thomas, Thomas Prence",male,colonial governor,IN,1600,1600,IN,1673,1673,[]
10003927,8631,John Eliot,"",John,Eliot,"","","John Eliot, John, John Eliot",male,minister and missionary in America,IN,1604,1604,IN,1690,1690,[]
10000688,1484,Sir Patrick Barnewall,Sir,Patrick,Barnewall,"","","Patrick Barnewall, Sir Patrick, Sir Patrick Barnewall, Sir Barnewall, Patrick, Patrick Barnewall",male,landowner,AF,1512,NA,IN,1622,1622,[]
10050165,,Lady Lucy Somerset Baroness Latimer,Lady,Lucy,Somerset,"",Baroness Latimer,"Lady Lucy, Lady Lucy Somerset, Lady Lucy Somerset Baroness Latimer, Lady Somerset, Lucy, Lucy Somerset, Lucy Somerset Baroness Latimer",female,Lady-in-waiting to Catherine Parr; maid of honor to Catherine Howard,CA,1524,"",IN,1583,"",[]
10009852,22588,Sir William Portman,Sir,William,Portman,"","","William Portman, Sir William, Sir William Portman, Sir Portman, William, William Portman",male,judge,IN,1497,1498,IN,1557,1557,[]
10005833,13033,Henry Herbert,"",Henry,Herbert,"","","Henry Herbert, Henry, Henry Herbert",male,architect and patron,IN,1689,1689,IN,1750,1750,[]
10001565,67270,John Briscoe,"",John,Briscoe,"","","John Briscoe, John, John Briscoe",male,merchant and projector,AF,1587,NA,IN,1697,1697,[]
10006054,13498,Edward Holdsworth,"",Edward,Holdsworth,"","","Edward Holdsworth, Edward, Edward Holdsworth",male,Latin poet,IN,1684,1684,IN,1746,1746,[]
10005896,13170,John Heylyn,"",John,Heylyn,"","","John Heylyn, John, John Heylyn",male,theologian,IN,1684,1685,IN,1759,1759,[]
10002330,5142,William Charke,"",William,Charke,"","","William Charke, William, William Charke",male,religious controversialist,AF,1507,NA,IN,1617,1617,[]
10002012,64144,John Campbell of Cawdor,"",John,Campbell,of Cawdor,"","John Campbell of Cawdor, John, John Campbell, John Campbell of Cawdor, John of Cawdor",male,"",IN,1695,1695,IN,1777,1777,[]
10009534,68282,Margaret Pennyman,"",Margaret,Pennyman,"","","Margaret Pennyman, Margaret Angier, Margaret, Margaret Pennyman",female,poet,IN,1685,1685,IN,1733,1733,[]
